date,state,county,bias_motivation,source,incident_id,offense_type,victim_type,bias_motivation_cleaned,incidents_corrected,city,description,latitude,longitude,verified,adl_category,raw_data,borough,collection_date,incident_count,state_name,data_type,month_year
11/07/2023,CA,,ANTI-JEWISH,ADL,ADL_00860,Intimidation,,,1.45,City_1,Antisemitic incident involving property damage,42.59662059144375,-66.20735964899747,True,Anti-Jewish,"{""id"": ""ADL_00860"", ""date"": ""2023-11-07"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_1"", ""latitude"": 42.59662059144375, ""longitude"": -66.20735964899747, ""category"": ""Anti-Jewish"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
06/12/2024,CA,,ANTI-JEWISH,ADL,ADL_00861,Vandalism,,,1.45,City_8,Antisemitic incident involving vandalism,42.96541167154128,-83.78062008568533,False,Jewish Conspiracy Theories,"{""id"": ""ADL_00861"", ""date"": ""2024-06-12"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_8"", ""latitude"": 42.96541167154128, ""longitude"": -83.78062008568533, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
03/21/2023,MA,,ANTI-JEWISH,ADL,ADL_00862,Property Damage,,,1.45,City_38,Antisemitic incident involving intimidation,36.0815913420478,-65.02949257494063,True,Anti-Semitic Incidents,"{""id"": ""ADL_00862"", ""date"": ""2023-03-21"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_38"", ""latitude"": 36.0815913420478, ""longitude"": -65.02949257494063, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
06/24/2024,MA,,HOLOCAUST DENIAL,ADL,ADL_00863,Property Damage,,,1.0,City_14,Antisemitic incident involving harassment,44.565902880372754,-79.94517856251443,True,Holocaust Denial,"{""id"": ""ADL_00863"", ""date"": ""2024-06-24"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_14"", ""latitude"": 44.565902880372754, ""longitude"": -79.94517856251443, ""category"": ""Holocaust Denial"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
08/29/2024,CA,,HOLOCAUST DENIAL,ADL,ADL_00864,Harassment,,,1.0,City_33,Antisemitic incident involving assault,44.89916172734014,-76.87479772959607,False,Holocaust Denial,"{""id"": ""ADL_00864"", ""date"": ""2024-08-29"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_33"", ""latitude"": 44.89916172734014, ""longitude"": -76.87479772959607, ""category"": ""Holocaust Denial"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving assault"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
11/05/2023,MA,,ANTI-JEWISH,ADL,ADL_00865,Vandalism,,,1.45,City_31,Antisemitic incident involving assault,38.36585273391625,-75.67309141680997,True,Jewish Conspiracy Theories,"{""id"": ""ADL_00865"", ""date"": ""2023-11-05"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_31"", ""latitude"": 38.36585273391625, ""longitude"": -75.67309141680997, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving assault"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
03/21/2023,CA,,ANTI-JEWISH,ADL,ADL_00866,Online Harassment,,,1.45,City_19,Antisemitic incident involving threats,37.52745252885168,-69.74118161198987,True,Jewish Conspiracy Theories,"{""id"": ""ADL_00866"", ""date"": ""2023-03-21"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_19"", ""latitude"": 37.527452528851676, ""longitude"": -69.74118161198987, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
10/23/2022,CA,,ANTI-JEWISH,ADL,ADL_00867,Property Damage,,,1.45,City_15,Antisemitic incident involving online harassment,37.60702460491261,-67.05691888087857,True,Antisemitic,"{""id"": ""ADL_00867"", ""date"": ""2022-10-23"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_15"", ""latitude"": 37.60702460491261, ""longitude"": -67.05691888087857, ""category"": ""Antisemitic"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
01/05/2023,NY,,ANTI-JEWISH,ADL,ADL_00868,Vandalism,,,1.45,City_20,Antisemitic incident involving harassment,37.68919848704695,-77.12709666786161,True,Jewish Conspiracy Theories,"{""id"": ""ADL_00868"", ""date"": ""2023-01-05"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_20"", ""latitude"": 37.68919848704695, ""longitude"": -77.12709666786161, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
06/22/2024,CA,,HOLOCAUST DENIAL,ADL,ADL_00869,Property Damage,,,1.0,City_43,Antisemitic incident involving vandalism,44.32779438485444,-80.89074187241992,False,Holocaust Denial,"{""id"": ""ADL_00869"", ""date"": ""2024-06-22"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_43"", ""latitude"": 44.32779438485444, ""longitude"": -80.89074187241992, ""category"": ""Holocaust Denial"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
12/24/2024,IL,,ANTI-JEWISH,ADL,ADL_00870,Vandalism,,,1.45,City_27,Antisemitic incident involving threats,44.86141718218615,-82.2268315070756,True,Anti-Jewish,"{""id"": ""ADL_00870"", ""date"": ""2024-12-24"", ""state"": ""Illinois"", ""State"": ""IL"", ""city"": ""City_27"", ""latitude"": 44.86141718218615, ""longitude"": -82.2268315070756, ""category"": ""Anti-Jewish"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
01/25/2025,FL,,ANTI-JEWISH,ADL,ADL_00871,Harassment,,,1.45,City_12,Antisemitic incident involving vandalism,36.64613484174618,-74.70591033809653,True,Jewish Conspiracy Theories,"{""id"": ""ADL_00871"", ""date"": ""2025-01-25"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_12"", ""latitude"": 36.64613484174618, ""longitude"": -74.70591033809653, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
12/18/2023,NJ,,ANTI-JEWISH,ADL,ADL_00872,Intimidation,,,1.45,City_1,Antisemitic incident involving harassment,43.80320890337968,-82.71254372658008,True,Anti-Semitic Incidents,"{""id"": ""ADL_00872"", ""date"": ""2023-12-18"", ""state"": ""New Jersey"", ""State"": ""NJ"", ""city"": ""City_1"", ""latitude"": 43.80320890337968, ""longitude"": -82.71254372658008, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
09/29/2023,MA,,ANTI-JEWISH,ADL,ADL_00873,Vandalism,,,1.45,City_28,Antisemitic incident involving property damage,36.794299014290566,-83.45304003757681,True,Anti-Jewish,"{""id"": ""ADL_00873"", ""date"": ""2023-09-29"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_28"", ""latitude"": 36.794299014290566, ""longitude"": -83.45304003757681, ""category"": ""Anti-Jewish"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
11/24/2024,CA,,ANTI-JEWISH,ADL,ADL_00874,Property Damage,,,1.45,City_4,Antisemitic incident involving property damage,37.1806966376536,-77.67381092098671,True,Anti-Semitic Incidents,"{""id"": ""ADL_00874"", ""date"": ""2024-11-24"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_4"", ""latitude"": 37.180696637653604, ""longitude"": -77.67381092098671, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
04/01/2025,FL,,ANTI-JEWISH,ADL,ADL_00875,Property Damage,,,1.45,City_42,Antisemitic incident involving property damage,38.3612165333082,-78.6632615542577,True,Anti-Semitic Incidents,"{""id"": ""ADL_00875"", ""date"": ""2025-04-01"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_42"", ""latitude"": 38.361216533308195, ""longitude"": -78.6632615542577, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
07/30/2023,PA,,ANTI-JEWISH,ADL,ADL_00876,Vandalism,,,1.45,City_40,Antisemitic incident involving harassment,42.29467014585836,-67.58993429912866,True,Anti-Jewish,"{""id"": ""ADL_00876"", ""date"": ""2023-07-30"", ""state"": ""Pennsylvania"", ""State"": ""PA"", ""city"": ""City_40"", ""latitude"": 42.29467014585836, ""longitude"": -67.58993429912866, ""category"": ""Anti-Jewish"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
05/31/2023,FL,,ANTI-JEWISH,ADL,ADL_00877,Threats,,,1.45,City_23,Antisemitic incident involving harassment,44.49041173439321,-72.72799953547779,False,Anti-Jewish,"{""id"": ""ADL_00877"", ""date"": ""2023-05-31"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_23"", ""latitude"": 44.49041173439321, ""longitude"": -72.72799953547779, ""category"": ""Anti-Jewish"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
05/30/2023,NY,,ANTI-JEWISH,ADL,ADL_00878,Assault,,,1.45,City_48,Antisemitic incident involving property damage,36.20248897118568,-83.43803271777601,True,Anti-Semitic Incidents,"{""id"": ""ADL_00878"", ""date"": ""2023-05-30"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_48"", ""latitude"": 36.20248897118568, ""longitude"": -83.43803271777601, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
01/24/2023,NJ,,ANTI-JEWISH,ADL,ADL_00879,Assault,,,1.45,City_42,Antisemitic incident involving threats,41.739716369994575,-82.02886702017548,True,Jewish Conspiracy Theories,"{""id"": ""ADL_00879"", ""date"": ""2023-01-24"", ""state"": ""New Jersey"", ""State"": ""NJ"", ""city"": ""City_42"", ""latitude"": 41.739716369994575, ""longitude"": -82.02886702017548, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
08/11/2024,PA,,ANTI-JEWISH,ADL,ADL_00880,Property Damage,,,1.45,City_24,Antisemitic incident involving online harassment,44.75468635070632,-67.58629210205801,True,Jewish Conspiracy Theories,"{""id"": ""ADL_00880"", ""date"": ""2024-08-11"", ""state"": ""Pennsylvania"", ""State"": ""PA"", ""city"": ""City_24"", ""latitude"": 44.75468635070632, ""longitude"": -67.58629210205801, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
07/09/2024,NY,,ANTI-JEWISH,ADL,ADL_00881,Vandalism,,,1.45,City_32,Antisemitic incident involving property damage,44.20603101145995,-73.50150475210697,True,Jewish Conspiracy Theories,"{""id"": ""ADL_00881"", ""date"": ""2024-07-09"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_32"", ""latitude"": 44.20603101145995, ""longitude"": -73.50150475210697, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
08/15/2023,NY,,ANTI-JEWISH,ADL,ADL_00882,Online Harassment,,,1.45,City_2,Antisemitic incident involving harassment,36.95090124705543,-65.26336556257209,True,Antisemitic,"{""id"": ""ADL_00882"", ""date"": ""2023-08-15"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_2"", ""latitude"": 36.95090124705543, ""longitude"": -65.26336556257209, ""category"": ""Antisemitic"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
12/17/2024,NJ,,ANTI-JEWISH,ADL,ADL_00883,Assault,,,1.45,City_37,Antisemitic incident involving threats,45.60138410754198,-79.11368605144654,False,Antisemitic,"{""id"": ""ADL_00883"", ""date"": ""2024-12-17"", ""state"": ""New Jersey"", ""State"": ""NJ"", ""city"": ""City_37"", ""latitude"": 45.60138410754198, ""longitude"": -79.11368605144654, ""category"": ""Antisemitic"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving threats"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
10/28/2023,PA,,ANTI-JEWISH,ADL,ADL_00884,Assault,,,1.45,City_19,Antisemitic incident involving property damage,40.97750224518339,-79.37371456041315,True,Antisemitic,"{""id"": ""ADL_00884"", ""date"": ""2023-10-28"", ""state"": ""Pennsylvania"", ""State"": ""PA"", ""city"": ""City_19"", ""latitude"": 40.97750224518339, ""longitude"": -79.37371456041315, ""category"": ""Antisemitic"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
12/05/2024,NY,,ANTI-JEWISH,ADL,ADL_00885,Harassment,,,1.45,City_37,Antisemitic incident involving assault,37.73075880446218,-74.59667501044989,True,Anti-Semitic Incidents,"{""id"": ""ADL_00885"", ""date"": ""2024-12-05"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_37"", ""latitude"": 37.730758804462184, ""longitude"": -74.59667501044989, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving assault"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
08/16/2022,NY,,ANTI-JEWISH,ADL,ADL_00886,Property Damage,,,1.45,City_36,Antisemitic incident involving harassment,42.04160540320793,-75.181312472595,True,Anti-Jewish,"{""id"": ""ADL_00886"", ""date"": ""2022-08-16"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_36"", ""latitude"": 42.04160540320793, ""longitude"": -75.181312472595, ""category"": ""Anti-Jewish"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
07/04/2022,CA,,ANTI-JEWISH,ADL,ADL_00887,Threats,,,1.45,City_44,Antisemitic incident involving threats,41.41134608630972,-64.91027550894506,True,Antisemitic,"{""id"": ""ADL_00887"", ""date"": ""2022-07-04"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_44"", ""latitude"": 41.41134608630972, ""longitude"": -64.91027550894506, ""category"": ""Antisemitic"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
06/10/2023,NY,,ANTI-JEWISH,ADL,ADL_00888,Property Damage,,,1.45,City_33,Antisemitic incident involving vandalism,40.900542340539616,-83.22162103741428,False,Jewish Conspiracy Theories,"{""id"": ""ADL_00888"", ""date"": ""2023-06-10"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_33"", ""latitude"": 40.900542340539616, ""longitude"": -83.22162103741428, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": false, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
02/19/2025,PA,,ANTI-JEWISH,ADL,ADL_00889,Online Harassment,,,1.45,City_42,Antisemitic incident involving vandalism,41.24312495339881,-64.66701790873994,True,Jewish Conspiracy Theories,"{""id"": ""ADL_00889"", ""date"": ""2025-02-19"", ""state"": ""Pennsylvania"", ""State"": ""PA"", ""city"": ""City_42"", ""latitude"": 41.24312495339881, ""longitude"": -64.66701790873994, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
01/25/2024,NJ,,ANTI-JEWISH,ADL,ADL_00890,Assault,,,1.45,City_26,Antisemitic incident involving assault,36.25687197102219,-83.0605387110154,True,Jewish Conspiracy Theories,"{""id"": ""ADL_00890"", ""date"": ""2024-01-25"", ""state"": ""New Jersey"", ""State"": ""NJ"", ""city"": ""City_26"", ""latitude"": 36.25687197102219, ""longitude"": -83.0605387110154, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving assault"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
08/07/2023,NJ,,ANTI-JEWISH,ADL,ADL_00891,Assault,,,1.45,City_20,Antisemitic incident involving online harassment,40.63659166083509,-79.03429346706986,False,Anti-Jewish,"{""id"": ""ADL_00891"", ""date"": ""2023-08-07"", ""state"": ""New Jersey"", ""State"": ""NJ"", ""city"": ""City_20"", ""latitude"": 40.636591660835094, ""longitude"": -79.03429346706986, ""category"": ""Anti-Jewish"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
06/23/2024,FL,,ANTI-JEWISH,ADL,ADL_00892,Harassment,,,1.45,City_47,Antisemitic incident involving property damage,43.233467245299686,-78.5758795401829,False,Antisemitic,"{""id"": ""ADL_00892"", ""date"": ""2024-06-23"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_47"", ""latitude"": 43.233467245299686, ""longitude"": -78.5758795401829, ""category"": ""Antisemitic"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": false, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
11/02/2022,NY,,ANTI-JEWISH,ADL,ADL_00893,Intimidation,,,1.45,City_36,Antisemitic incident involving property damage,44.94606547557713,-69.29744011546933,False,Anti-Semitic Incidents,"{""id"": ""ADL_00893"", ""date"": ""2022-11-02"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_36"", ""latitude"": 44.94606547557713, ""longitude"": -69.29744011546933, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
07/23/2023,NY,,ANTI-JEWISH,ADL,ADL_00894,Threats,,,1.45,City_20,Antisemitic incident involving online harassment,38.219296983800376,-67.80872509345338,False,Jewish Conspiracy Theories,"{""id"": ""ADL_00894"", ""date"": ""2023-07-23"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_20"", ""latitude"": 38.219296983800376, ""longitude"": -67.80872509345338, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
09/30/2023,IL,,HOLOCAUST DENIAL,ADL,ADL_00895,Harassment,,,1.0,City_8,Antisemitic incident involving vandalism,39.48222991474918,-70.96324989452017,True,Holocaust Denial,"{""id"": ""ADL_00895"", ""date"": ""2023-09-30"", ""state"": ""Illinois"", ""State"": ""IL"", ""city"": ""City_8"", ""latitude"": 39.48222991474918, ""longitude"": -70.96324989452017, ""category"": ""Holocaust Denial"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
12/02/2024,MA,,ANTI-JEWISH,ADL,ADL_00896,Vandalism,,,1.45,City_30,Antisemitic incident involving property damage,40.53768055835249,-67.18591439515424,True,Jewish Conspiracy Theories,"{""id"": ""ADL_00896"", ""date"": ""2024-12-02"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_30"", ""latitude"": 40.53768055835249, ""longitude"": -67.18591439515424, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
04/25/2024,FL,,HOLOCAUST DENIAL,ADL,ADL_00897,Property Damage,,,1.0,City_23,Antisemitic incident involving assault,41.01852058387352,-66.99726716341144,False,Holocaust Denial,"{""id"": ""ADL_00897"", ""date"": ""2024-04-25"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_23"", ""latitude"": 41.01852058387352, ""longitude"": -66.99726716341144, ""category"": ""Holocaust Denial"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving assault"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
05/02/2024,CA,,ANTI-JEWISH,ADL,ADL_00898,Harassment,,,1.45,City_4,Antisemitic incident involving vandalism,41.71560610246068,-74.83248394373399,False,Anti-Jewish,"{""id"": ""ADL_00898"", ""date"": ""2024-05-02"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_4"", ""latitude"": 41.71560610246068, ""longitude"": -74.83248394373399, ""category"": ""Anti-Jewish"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
02/12/2024,FL,,ANTI-JEWISH,ADL,ADL_00899,Assault,,,1.45,City_11,Antisemitic incident involving property damage,41.10545989043806,-73.6755759087848,False,Antisemitic,"{""id"": ""ADL_00899"", ""date"": ""2024-02-12"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_11"", ""latitude"": 41.10545989043806, ""longitude"": -73.6755759087848, ""category"": ""Antisemitic"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
02/06/2023,MA,,ANTI-JEWISH,ADL,ADL_00900,Property Damage,,,1.45,City_36,Antisemitic incident involving assault,44.08051382049671,-75.6224734050285,True,Antisemitic,"{""id"": ""ADL_00900"", ""date"": ""2023-02-06"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_36"", ""latitude"": 44.080513820496705, ""longitude"": -75.6224734050285, ""category"": ""Antisemitic"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving assault"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
09/06/2023,NJ,,ANTI-JEWISH,ADL,ADL_00901,Online Harassment,,,1.45,City_4,Antisemitic incident involving intimidation,37.05829109091074,-73.71401448248334,True,Anti-Jewish,"{""id"": ""ADL_00901"", ""date"": ""2023-09-06"", ""state"": ""New Jersey"", ""State"": ""NJ"", ""city"": ""City_4"", ""latitude"": 37.05829109091074, ""longitude"": -73.71401448248334, ""category"": ""Anti-Jewish"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
05/03/2024,NY,,ANTI-JEWISH,ADL,ADL_00902,Vandalism,,,1.45,City_28,Antisemitic incident involving threats,45.18780694139639,-75.02001243961989,False,Jewish Conspiracy Theories,"{""id"": ""ADL_00902"", ""date"": ""2024-05-03"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_28"", ""latitude"": 45.18780694139639, ""longitude"": -75.02001243961989, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving threats"", ""verified"": false, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
01/17/2023,NY,,ANTI-JEWISH,ADL,ADL_00903,Property Damage,,,1.45,City_37,Antisemitic incident involving vandalism,36.17014574941248,-70.38616908582523,True,Antisemitic,"{""id"": ""ADL_00903"", ""date"": ""2023-01-17"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_37"", ""latitude"": 36.17014574941248, ""longitude"": -70.38616908582523, ""category"": ""Antisemitic"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,
