date,state,county,bias_motivation,source,incident_id,offense_type,victim_type,bias_motivation_cleaned,incidents_corrected,city,description,latitude,longitude,verified,adl_category,raw_data,borough,collection_date,incident_count,state_name,data_type,month_year,antisemitic_indicators,classification_reasons,estimated_antisemitic,fbi_data_type,collection_method,original_total_2022_2023,seasonal_multiplier,source_file,last_updated,state_code,data_quality
02/04/2025,Florida,,ANTI-JEWISH,ADL,ADL_01969,Harassment,,,1.45,City_37,Antisemitic incident involving harassment,45.59770633002076,-69.92766856031962,False,Anti-Semitic Incidents,"{""id"": ""ADL_01969"", ""date"": ""2025-02-04"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_37"", ""latitude"": 45.59770633002076, ""longitude"": -69.92766856031962, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,02-2025,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.156868,FL,unverified
06/19/2023,Illinois,,ANTI-JEWISH,ADL,ADL_01970,Threats,,,1.45,City_23,Antisemitic incident involving vandalism,36.53490810876021,-71.64018771731669,True,Anti-Semitic Incidents,"{""id"": ""ADL_01970"", ""date"": ""2023-06-19"", ""state"": ""Illinois"", ""State"": ""IL"", ""city"": ""City_23"", ""latitude"": 36.53490810876021, ""longitude"": -71.64018771731669, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,06-2023,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.156888,IL,verified
07/20/2024,Massachusetts,,ANTI-JEWISH,ADL,ADL_01971,Intimidation,,,1.45,City_2,Antisemitic incident involving harassment,40.66658585377444,-72.20353115227216,True,Holocaust Denial,"{""id"": ""ADL_01971"", ""date"": ""2024-07-20"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_2"", ""latitude"": 40.666585853774436, ""longitude"": -72.20353115227216, ""category"": ""Holocaust Denial"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,07-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.156906,MA,verified
10/01/2024,New York,,ANTI-JEWISH,ADL,ADL_01972,Vandalism,,,1.45,City_4,Antisemitic incident involving harassment,41.29169889965894,-80.47931772130119,True,Anti-Semitic Incidents,"{""id"": ""ADL_01972"", ""date"": ""2024-10-01"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_4"", ""latitude"": 41.29169889965894, ""longitude"": -80.47931772130119, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,10-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.156926,NY,verified
12/06/2024,New York,,ANTI-JEWISH,ADL,ADL_01973,Online Harassment,,,1.45,City_3,Antisemitic incident involving vandalism,43.33081881514149,-74.47463393825268,True,Anti-Semitic Incidents,"{""id"": ""ADL_01973"", ""date"": ""2024-12-06"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_3"", ""latitude"": 43.330818815141484, ""longitude"": -74.47463393825268, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,12-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.156945,NY,verified
05/07/2023,Florida,,ANTI-JEWISH,ADL,ADL_01974,Intimidation,,,1.45,City_29,Antisemitic incident involving online harassment,37.25330676705159,-76.02717415788487,True,Anti-Jewish,"{""id"": ""ADL_01974"", ""date"": ""2023-05-07"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_29"", ""latitude"": 37.25330676705159, ""longitude"": -76.02717415788487, ""category"": ""Anti-Jewish"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,05-2023,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.156971,FL,verified
09/20/2024,California,,ANTI-JEWISH,ADL,ADL_01975,Intimidation,,,1.45,City_31,Antisemitic incident involving intimidation,37.82035490874408,-70.56325313284356,False,Jewish Conspiracy Theories,"{""id"": ""ADL_01975"", ""date"": ""2024-09-20"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_31"", ""latitude"": 37.82035490874408, ""longitude"": -70.56325313284356, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": false, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,09-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.156995,CA,unverified
12/29/2024,California,,ANTI-JEWISH,ADL,ADL_01976,Vandalism,,,1.45,City_19,Antisemitic incident involving intimidation,36.65773860303348,-67.94189881098296,True,Anti-Semitic Incidents,"{""id"": ""ADL_01976"", ""date"": ""2024-12-29"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_19"", ""latitude"": 36.65773860303348, ""longitude"": -67.94189881098296, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,12-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157015,CA,verified
09/14/2023,California,,ANTI-JEWISH,ADL,ADL_01977,Threats,,,1.45,City_24,Antisemitic incident involving assault,40.10831943426781,-71.95149771928845,True,Antisemitic,"{""id"": ""ADL_01977"", ""date"": ""2023-09-14"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_24"", ""latitude"": 40.10831943426781, ""longitude"": -71.95149771928845, ""category"": ""Antisemitic"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving assault"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,09-2023,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157035,CA,verified
07/31/2023,Pennsylvania,,ANTI-JEWISH,ADL,ADL_01978,Vandalism,,,1.45,City_46,Antisemitic incident involving threats,41.16059297901301,-67.19412603195735,True,Holocaust Denial,"{""id"": ""ADL_01978"", ""date"": ""2023-07-31"", ""state"": ""Pennsylvania"", ""State"": ""PA"", ""city"": ""City_46"", ""latitude"": 41.16059297901301, ""longitude"": -67.19412603195735, ""category"": ""Holocaust Denial"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,07-2023,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157053,PA,verified
05/12/2025,Florida,,ANTI-JEWISH,ADL,ADL_01979,Harassment,,,1.45,City_44,Antisemitic incident involving threats,44.306251489374205,-81.57101558067751,True,Antisemitic,"{""id"": ""ADL_01979"", ""date"": ""2025-05-12"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_44"", ""latitude"": 44.306251489374205, ""longitude"": -81.57101558067751, ""category"": ""Antisemitic"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,05-2025,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157072,FL,verified
10/01/2022,New Jersey,,ANTI-JEWISH,ADL,ADL_01980,Online Harassment,,,1.45,City_15,Antisemitic incident involving vandalism,42.32570811639875,-83.79038820507145,True,Anti-Semitic Incidents,"{""id"": ""ADL_01980"", ""date"": ""2022-10-01"", ""state"": ""New Jersey"", ""State"": ""NJ"", ""city"": ""City_15"", ""latitude"": 42.32570811639875, ""longitude"": -83.79038820507145, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,10-2022,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157091,NJ,verified
09/25/2022,Massachusetts,,ANTI-JEWISH,ADL,ADL_01981,Vandalism,,,1.45,City_36,Antisemitic incident involving online harassment,37.12762147063453,-72.61882398708244,False,Anti-Semitic Incidents,"{""id"": ""ADL_01981"", ""date"": ""2022-09-25"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_36"", ""latitude"": 37.12762147063453, ""longitude"": -72.61882398708244, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": false, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,09-2022,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157111,MA,unverified
04/25/2024,California,,ANTI-JEWISH,ADL,ADL_01982,Assault,,,1.45,City_12,Antisemitic incident involving assault,41.84256878989499,-83.82872676057053,False,Anti-Semitic Incidents,"{""id"": ""ADL_01982"", ""date"": ""2024-04-25"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_12"", ""latitude"": 41.84256878989499, ""longitude"": -83.82872676057053, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving assault"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,04-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157129,CA,unverified
04/05/2024,Massachusetts,,ANTI-JEWISH,ADL,ADL_01983,Threats,,,1.45,City_42,Antisemitic incident involving threats,39.51920237110948,-79.77233773123004,False,Jewish Conspiracy Theories,"{""id"": ""ADL_01983"", ""date"": ""2024-04-05"", ""state"": ""Massachusetts"", ""State"": ""MA"", ""city"": ""City_42"", ""latitude"": 39.51920237110948, ""longitude"": -79.77233773123004, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving threats"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,04-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157148,MA,unverified
03/09/2024,New York,,ANTI-JEWISH,ADL,ADL_01984,Assault,,,1.45,City_26,Antisemitic incident involving online harassment,42.53568266264542,-71.48299091411414,False,Holocaust Denial,"{""id"": ""ADL_01984"", ""date"": ""2024-03-09"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_26"", ""latitude"": 42.53568266264542, ""longitude"": -71.48299091411414, ""category"": ""Holocaust Denial"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,03-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157174,NY,unverified
06/12/2025,New York,,ANTI-JEWISH,ADL,ADL_01985,Vandalism,,,1.45,City_13,Antisemitic incident involving intimidation,37.338051527064486,-74.26620086032612,True,Jewish Conspiracy Theories,"{""id"": ""ADL_01985"", ""date"": ""2025-06-12"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_13"", ""latitude"": 37.338051527064486, ""longitude"": -74.26620086032612, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,06-2025,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157196,NY,verified
10/12/2024,California,,ANTI-JEWISH,ADL,ADL_01986,Assault,,,1.45,City_12,Antisemitic incident involving property damage,45.64576543924896,-74.38359339784196,True,Holocaust Denial,"{""id"": ""ADL_01986"", ""date"": ""2024-10-12"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_12"", ""latitude"": 45.64576543924896, ""longitude"": -74.38359339784196, ""category"": ""Holocaust Denial"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,10-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157215,CA,verified
09/06/2024,California,,ANTI-JEWISH,ADL,ADL_01987,Harassment,,,1.45,City_31,Antisemitic incident involving assault,39.52247315398624,-77.50854168746629,True,Anti-Semitic Incidents,"{""id"": ""ADL_01987"", ""date"": ""2024-09-06"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_31"", ""latitude"": 39.52247315398624, ""longitude"": -77.50854168746629, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving assault"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,09-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157233,CA,verified
06/19/2024,California,,ANTI-JEWISH,ADL,ADL_01988,Online Harassment,,,1.45,City_40,Antisemitic incident involving threats,42.37703288722965,-64.77353330421596,True,Antisemitic,"{""id"": ""ADL_01988"", ""date"": ""2024-06-19"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_40"", ""latitude"": 42.37703288722965, ""longitude"": -64.77353330421596, ""category"": ""Antisemitic"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,06-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157252,CA,verified
11/13/2024,New York,,ANTI-JEWISH,ADL,ADL_01989,Online Harassment,,,1.45,City_45,Antisemitic incident involving online harassment,44.71696935255638,-82.2487352937085,True,Jewish Conspiracy Theories,"{""id"": ""ADL_01989"", ""date"": ""2024-11-13"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_45"", ""latitude"": 44.71696935255638, ""longitude"": -82.2487352937085, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,11-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157270,NY,verified
09/08/2023,Pennsylvania,,ANTI-JEWISH,ADL,ADL_01990,Threats,,,1.45,City_22,Antisemitic incident involving property damage,40.1938153499039,-80.04239695301662,True,Anti-Semitic Incidents,"{""id"": ""ADL_01990"", ""date"": ""2023-09-08"", ""state"": ""Pennsylvania"", ""State"": ""PA"", ""city"": ""City_22"", ""latitude"": 40.1938153499039, ""longitude"": -80.04239695301662, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,09-2023,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157289,PA,verified
12/22/2022,California,,ANTI-JEWISH,ADL,ADL_01991,Threats,,,1.45,City_17,Antisemitic incident involving vandalism,36.299302618928216,-68.47144549379382,False,Anti-Jewish,"{""id"": ""ADL_01991"", ""date"": ""2022-12-22"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_17"", ""latitude"": 36.299302618928216, ""longitude"": -68.47144549379382, ""category"": ""Anti-Jewish"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,12-2022,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157308,CA,unverified
09/27/2024,Florida,,ANTI-JEWISH,ADL,ADL_01992,Harassment,,,1.45,City_10,Antisemitic incident involving harassment,42.09424596114057,-65.07465656240919,False,Anti-Jewish,"{""id"": ""ADL_01992"", ""date"": ""2024-09-27"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_10"", ""latitude"": 42.09424596114057, ""longitude"": -65.07465656240919, ""category"": ""Anti-Jewish"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving harassment"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,09-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157326,FL,unverified
06/22/2022,California,,ANTI-JEWISH,ADL,ADL_01993,Threats,,,1.45,City_45,Antisemitic incident involving threats,38.12474076272824,-75.28509213088333,False,Antisemitic,"{""id"": ""ADL_01993"", ""date"": ""2022-06-22"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_45"", ""latitude"": 38.12474076272824, ""longitude"": -75.28509213088333, ""category"": ""Antisemitic"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving threats"", ""verified"": false, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,06-2022,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157345,CA,unverified
02/13/2024,New York,,ANTI-JEWISH,ADL,ADL_01994,Intimidation,,,1.45,City_20,Antisemitic incident involving intimidation,44.41261144982536,-76.6651440151885,True,Anti-Semitic Incidents,"{""id"": ""ADL_01994"", ""date"": ""2024-02-13"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_20"", ""latitude"": 44.412611449825356, ""longitude"": -76.6651440151885, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,02-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157363,NY,verified
02/01/2024,Pennsylvania,,ANTI-JEWISH,ADL,ADL_01995,Intimidation,,,1.45,City_41,Antisemitic incident involving property damage,39.769989604021234,-67.7980611405263,True,Antisemitic,"{""id"": ""ADL_01995"", ""date"": ""2024-02-01"", ""state"": ""Pennsylvania"", ""State"": ""PA"", ""city"": ""City_41"", ""latitude"": 39.769989604021234, ""longitude"": -67.7980611405263, ""category"": ""Antisemitic"", ""type"": ""Intimidation"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,02-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157382,PA,verified
09/25/2022,New York,,ANTI-JEWISH,ADL,ADL_01996,Threats,,,1.45,City_49,Antisemitic incident involving online harassment,35.78672949437265,-75.01055294837501,True,Holocaust Denial,"{""id"": ""ADL_01996"", ""date"": ""2022-09-25"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_49"", ""latitude"": 35.78672949437265, ""longitude"": -75.01055294837501, ""category"": ""Holocaust Denial"", ""type"": ""Threats"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,09-2022,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157402,NY,verified
05/06/2025,New Jersey,,ANTI-JEWISH,ADL,ADL_01997,Assault,,,1.45,City_23,Antisemitic incident involving vandalism,36.74655292746431,-65.70373049701271,True,Anti-Jewish,"{""id"": ""ADL_01997"", ""date"": ""2025-05-06"", ""state"": ""New Jersey"", ""State"": ""NJ"", ""city"": ""City_23"", ""latitude"": 36.74655292746431, ""longitude"": -65.70373049701271, ""category"": ""Anti-Jewish"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,05-2025,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157421,NJ,verified
01/24/2023,Illinois,,ANTI-JEWISH,ADL,ADL_01998,Harassment,,,1.45,City_31,Antisemitic incident involving intimidation,38.28246054129222,-70.21388115310623,True,Anti-Jewish,"{""id"": ""ADL_01998"", ""date"": ""2023-01-24"", ""state"": ""Illinois"", ""State"": ""IL"", ""city"": ""City_31"", ""latitude"": 38.28246054129222, ""longitude"": -70.21388115310623, ""category"": ""Anti-Jewish"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,01-2023,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157439,IL,verified
06/08/2024,Pennsylvania,,ANTI-JEWISH,ADL,ADL_01999,Online Harassment,,,1.45,City_30,Antisemitic incident involving intimidation,43.476663608177184,-71.40145002113007,True,Anti-Semitic Incidents,"{""id"": ""ADL_01999"", ""date"": ""2024-06-08"", ""state"": ""Pennsylvania"", ""State"": ""PA"", ""city"": ""City_30"", ""latitude"": 43.476663608177184, ""longitude"": -71.40145002113007, ""category"": ""Anti-Semitic Incidents"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,06-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157458,PA,verified
03/09/2024,New York,,ANTI-JEWISH,ADL,ADL_02000,Vandalism,,,1.45,City_31,Antisemitic incident involving threats,39.9780846996364,-71.74227607273417,True,Antisemitic,"{""id"": ""ADL_02000"", ""date"": ""2024-03-09"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_31"", ""latitude"": 39.9780846996364, ""longitude"": -71.74227607273417, ""category"": ""Antisemitic"", ""type"": ""Vandalism"", ""description"": ""Antisemitic incident involving threats"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,03-2024,,,,,,,,/workspace/data/adl/adl_page_39.json,2025-06-19T06:11:57.157476,NY,verified
02/25/2024,New York,,ANTI-JEWISH,ADL,ADL_00201,Online Harassment,,,1.45,City_14,Antisemitic incident involving vandalism,44.26135943478636,-67.23117703269924,False,Anti-Jewish,"{""id"": ""ADL_00201"", ""date"": ""2024-02-25"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_14"", ""latitude"": 44.26135943478636, ""longitude"": -67.23117703269924, ""category"": ""Anti-Jewish"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": false, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,02-2024,,,,,,,,/workspace/data/adl/adl_page_4.json,2025-06-19T06:11:57.157785,NY,unverified
10/22/2022,New York,,ANTI-JEWISH,ADL,ADL_00202,Property Damage,,,1.45,City_36,Antisemitic incident involving vandalism,39.35806811893493,-78.72964826835302,True,Jewish Conspiracy Theories,"{""id"": ""ADL_00202"", ""date"": ""2022-10-22"", ""state"": ""New York"", ""State"": ""NY"", ""city"": ""City_36"", ""latitude"": 39.35806811893493, ""longitude"": -78.72964826835302, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Property Damage"", ""description"": ""Antisemitic incident involving vandalism"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,10-2022,,,,,,,,/workspace/data/adl/adl_page_4.json,2025-06-19T06:11:57.157808,NY,verified
01/16/2023,California,,ANTI-JEWISH,ADL,ADL_00203,Harassment,,,1.45,City_8,Antisemitic incident involving online harassment,41.46628328642119,-68.35637947891172,True,Antisemitic,"{""id"": ""ADL_00203"", ""date"": ""2023-01-16"", ""state"": ""California"", ""State"": ""CA"", ""city"": ""City_8"", ""latitude"": 41.46628328642119, ""longitude"": -68.35637947891172, ""category"": ""Antisemitic"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving online harassment"", ""verified"": true, ""severity"": ""Low"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,01-2023,,,,,,,,/workspace/data/adl/adl_page_4.json,2025-06-19T06:11:57.157828,CA,verified
12/21/2023,Florida,,ANTI-JEWISH,ADL,ADL_00204,Assault,,,1.45,City_33,Antisemitic incident involving property damage,35.799318717280066,-64.2479395543971,True,Antisemitic,"{""id"": ""ADL_00204"", ""date"": ""2023-12-21"", ""state"": ""Florida"", ""State"": ""FL"", ""city"": ""City_33"", ""latitude"": 35.799318717280066, ""longitude"": -64.2479395543971, ""category"": ""Antisemitic"", ""type"": ""Assault"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,12-2023,,,,,,,,/workspace/data/adl/adl_page_4.json,2025-06-19T06:11:57.157848,FL,verified
06/18/2024,Illinois,,ANTI-JEWISH,ADL,ADL_00205,Harassment,,,1.45,City_44,Antisemitic incident involving property damage,40.794895451613016,-81.3415197316939,True,Jewish Conspiracy Theories,"{""id"": ""ADL_00205"", ""date"": ""2024-06-18"", ""state"": ""Illinois"", ""State"": ""IL"", ""city"": ""City_44"", ""latitude"": 40.794895451613016, ""longitude"": -81.3415197316939, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Harassment"", ""description"": ""Antisemitic incident involving property damage"", ""verified"": true, ""severity"": ""High"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,06-2024,,,,,,,,/workspace/data/adl/adl_page_4.json,2025-06-19T06:11:57.157866,IL,verified
02/17/2024,Illinois,,ANTI-JEWISH,ADL,ADL_00206,Online Harassment,,,1.45,City_6,Antisemitic incident involving intimidation,39.13114356616153,-73.50785134022536,False,Jewish Conspiracy Theories,"{""id"": ""ADL_00206"", ""date"": ""2024-02-17"", ""state"": ""Illinois"", ""State"": ""IL"", ""city"": ""City_6"", ""latitude"": 39.13114356616153, ""longitude"": -73.50785134022536, ""category"": ""Jewish Conspiracy Theories"", ""type"": ""Online Harassment"", ""description"": ""Antisemitic incident involving intimidation"", ""verified"": false, ""severity"": ""Medium"", ""source"": ""ADL H.E.A.T. Map"", ""reported_by"": ""Community Member""}",,,,,,02-2024,,,,,,,,/workspace/data/adl/adl_page_4.json,2025-06-19T06:11:57.157885,IL,unverified
